gender,birthday,days_watched,mean_score,watching,completed,on_hold,dropped,plan_to_watch,total_entries,rewatched,episodes_watched,score,genres,keywords,type,episodes,aired,premiered,status,producers,studios,source,duration,rating_y,rank,popularity,favorites,scored_by,members,duration_class,episodes_class,rating
Male,1985-03-04,142.3,7.37,1,233,8,93,64,399,60,8481,7.36,"Action, Adventure, Comedy, Sci-Fi, Ecchi","desert ,"" junko asagiri, breasted desert babes, world long destroyed, great kanto desert, kanto desert, sunabouzu ,"", desert punk, desert people, desert offers, kanto sun, wondrous opportunity, weaknesses —, sweltering wasteland, senseless violence, normal people, masked handyman, mal rewrite, legendary reputation, insatiable lust, inhospitable dunes, fair population, easily swayed, damn thing, crude destruction, chaotic adventures, bizarre cast, apocalyptic japan, always finishing, sunabouzu features, long, sunabouzu, written, without, vixen, survival, spent, sand, ruthless, ruins, remains, post, perversion, personalities, person, one, nothing, nature, name, matter, make, little, like, left, least, learned, large, jobs, however, forged, forefathers, force, following, entertain, discovers, cunning, cost, cling, case, become",TV,24.0,"Oct 6, 2004 to Mar 30, 2005",fall,Finished Airing,"GDH, Pony Canyon, CBC Television, Omnibus Promotion, RKB Mainichi Broadcasting Corporation",Gonzo,Manga,24.0,R - 17+ (violence & profanity),2586,1695,856,56833,146168,standard,long,high
Male,1985-03-04,142.3,7.37,1,233,8,93,64,399,60,8481,7.91,Sports,"deimon devil bats football team — witnesses sena, deimon high school student sena kobayakawa, cunning youichi hiruma — captain, deimon devil bats, forges valuable bonds along, mysterious running back wearing, running errands throughout, sena gradually gains, number 21 jersey, notre dame college, new secret weapon, legendary eyeshield 21, eyeshield 21 ,"", achieved remarkable feats, hiruma wants, conceal sena, visored helmet, united states, timid boy, supposedly run, specialty might, rapid legs, perfect target, mal rewrite, become agile, avoiding crowds, sena, sena, sena, become, avoiding, written, way, time, teammates, statured, squad, speed, small, skill, shy, self, result, reserved, problems, people, past, motion, light, life, joining, interacts, identity, however, hide, help, forced, developed, confidence, coerces, clubs, bullies, accustomed",TV,145.0,"Apr 6, 2005 to Mar 19, 2008",spring,Finished Airing,"TV Tokyo, Nihon Ad Systems, TV Tokyo Music, Shueisha",Gallop,Manga,23.0,PG-13 - Teens 13 or older,817,1359,2067,91592,190424,standard,long,medium
Male,1988-01-25,73.1,8.06,11,94,11,2,20,138,7,4374,8.73,"Action, Adventure, Fantasy","coveted one piece treasure, prized one piece, together embracing perils, sailed dangerous seas, faces numerous challenges, luffy gathers one, although luffy lacks, countless powerful pirates, luffy ends, unbreakable spirit, terrible whirlpool, superhuman ability, resolutely pursues, pirates title, never return, mal rewrite, looking teenager, lifetime adventure, kind companions, formidable adversary, fearsome pirates, ever since, daring everyone, carefree monkey, big smile, barely surviving, ambitious endeavor, proper ship, late king, luffy, pirates, ship, king, written, world, wonders, whereabouts, unmatched, underestimated, stirred, sea, roger, riches, pirate, passing, obtain, naive, many, make, join, inspiration, hoard, gol, face, endowed, disclosing, despite, death, crew, comes, battle, barrel, attack, also, aboard",TV,25.0,"Oct 20, 1999 to ?",fall,Currently Airing,"Fuji TV, TAP, Shueisha",Toei Animation,Manga,24.0,PG-13 - Teens 13 or older,51,17,236798,1432316,2519689,standard,long,high
Male,1988-01-25,73.1,8.06,11,94,11,2,20,138,7,4374,8.6,"Action, Adventure, Drama, Fantasy, Horror","young traveling mercenary characterized, falcon dominate every battle, two duel yet, two days later, something menacing lurks, guts crushes many, three years, one group, one day, one blow, never stays, mal rewrite, long —, life forever, large groups, large greatsword, immense strength, fresh injuries, black swordsman, become one, accepts jobs, guts wakes, combat prowess, change guts, griffith defeats, confronts griffith, guts loses, loses, guts, guts, guts, guts, guts, guts, falcon, falcon, falcon, falcon, falcon, combat, griffith, griffith, griffith, griffith, written, time, time, threatening, takes, takes, taken, shadows, second, recover, partake, others, offer, money, members, match, man, leadership, leader, known, join, job, interest, inducted, incapacitated, founder, fight, enemies, encounters, duels, due, condition, completing, commanders, carries, camp, battlefield, band, band, band, band, band, band, ambushed",TV,25.0,"Oct 8, 1997 to Apr 1, 1998",fall,Finished Airing,"VAP, Hakusensha, Nippon Television Network",OLM,Manga,23.0,R+ - Mild Nudity,97,302,29745,384481,715799,standard,long,high
,1988-02-22,142.5,7.41,20,298,5,19,50,392,0,8565,8.73,"Action, Adventure, Fantasy","coveted one piece treasure, prized one piece, together embracing perils, sailed dangerous seas, faces numerous challenges, luffy gathers one, although luffy lacks, countless powerful pirates, luffy ends, unbreakable spirit, terrible whirlpool, superhuman ability, resolutely pursues, pirates title, never return, mal rewrite, looking teenager, lifetime adventure, kind companions, formidable adversary, fearsome pirates, ever since, daring everyone, carefree monkey, big smile, barely surviving, ambitious endeavor, proper ship, late king, luffy, pirates, ship, king, written, world, wonders, whereabouts, unmatched, underestimated, stirred, sea, roger, riches, pirate, passing, obtain, naive, many, make, join, inspiration, hoard, gol, face, endowed, disclosing, despite, death, crew, comes, battle, barrel, attack, also, aboard",TV,25.0,"Oct 20, 1999 to ?",fall,Currently Airing,"Fuji TV, TAP, Shueisha",Toei Animation,Manga,24.0,PG-13 - Teens 13 or older,51,17,236798,1432316,2519689,standard,long,medium
,1988-02-22,142.5,7.41,20,298,5,19,50,392,0,8565,7.91,Sports,"deimon devil bats football team — witnesses sena, deimon high school student sena kobayakawa, cunning youichi hiruma — captain, deimon devil bats, forges valuable bonds along, mysterious running back wearing, running errands throughout, sena gradually gains, number 21 jersey, notre dame college, new secret weapon, legendary eyeshield 21, eyeshield 21 ,"", achieved remarkable feats, hiruma wants, conceal sena, visored helmet, united states, timid boy, supposedly run, specialty might, rapid legs, perfect target, mal rewrite, become agile, avoiding crowds, sena, sena, sena, become, avoiding, written, way, time, teammates, statured, squad, speed, small, skill, shy, self, result, reserved, problems, people, past, motion, light, life, joining, interacts, identity, however, hide, help, forced, developed, confidence, coerces, clubs, bullies, accustomed",TV,145.0,"Apr 6, 2005 to Mar 19, 2008",spring,Finished Airing,"TV Tokyo, Nihon Ad Systems, TV Tokyo Music, Shueisha",Gallop,Manga,23.0,PG-13 - Teens 13 or older,817,1359,2067,91592,190424,standard,long,medium
,1988-02-22,142.5,7.41,20,298,5,19,50,392,0,8565,7.36,"Action, Adventure, Comedy, Sci-Fi, Ecchi","desert ,"" junko asagiri, breasted desert babes, world long destroyed, great kanto desert, kanto desert, sunabouzu ,"", desert punk, desert people, desert offers, kanto sun, wondrous opportunity, weaknesses —, sweltering wasteland, senseless violence, normal people, masked handyman, mal rewrite, legendary reputation, insatiable lust, inhospitable dunes, fair population, easily swayed, damn thing, crude destruction, chaotic adventures, bizarre cast, apocalyptic japan, always finishing, sunabouzu features, long, sunabouzu, written, without, vixen, survival, spent, sand, ruthless, ruins, remains, post, perversion, personalities, person, one, nothing, nature, name, matter, make, little, like, left, least, learned, large, jobs, however, forged, forefathers, force, following, entertain, discovers, cunning, cost, cling, case, become",TV,24.0,"Oct 6, 2004 to Mar 30, 2005",fall,Finished Airing,"GDH, Pony Canyon, CBC Television, Omnibus Promotion, RKB Mainichi Broadcasting Corporation",Gonzo,Manga,24.0,R - 17+ (violence & profanity),2586,1695,856,56833,146168,standard,long,medium
Female,1987-06-18,22.7,8.07,8,71,9,6,14,108,0,1346,7.59,"Action, Comedy, Sci-Fi","kurz weber must secretly protect kaname chidori —, unconsciously holds breakthrough scientific knowledge, covert military institution using state, actions frequently make kaname suspicious, poor social skills lead, superior officer melissa mao, vicious mastermind behind, attract unnecessary attention, combat terrorist operations, sergeants sousuke sagara, ensure kaname, terrorist ambush, kurz, sousuke enrolls, sousuke abandons, complicates sousuke, whispered ""—, teenage girl, specialized team, sensitive mission, organizations pursuing, militaristic upbringing, mal rewrite, kaname, intelligence agencies, high school, earnest attempts, difficult adjustment, closely monitor, civilian life, art technology, melissa, written, task, safety, remotely, recognizing, orders, one, mithril, however, fulfill, duty, despite, considered, command, classmates, assist, assigns, assault, abilities",TV,24.0,"Jan 8, 2002 to Jun 18, 2002",winter,Finished Airing,"Kadokawa Shoten, KlockWorx",Gonzo,Light novel,24.0,R - 17+ (violence & profanity),1640,466,4419,246955,514078,standard,long,high
Female,1987-06-18,22.7,8.07,8,71,9,6,14,108,0,1346,7.91,Action,"internal conflicts within mithril threaten, school girl kaname chidori return, powerful arm slave models, overcoming various tumultuous events, inner battles amidst life, independent terrorist organization known, normal high school lives, mercenary sergeant sousuke sagara, antics often drive, new problems begin, lives calm, sousuke face, sousuke continues, kaname attempts, wreak unity, wall )., threatening fights, right choices, mal rewrite, even though, civilian population, mithril, kaname, new, written, worsen, world, whispered, time, support, stake, situation, series, peace, mission, manage, make, however, future, failures, endeavors, efforts, change, betrayals, assimilate, appearance, appear, amalgam, able",TV,13.0,"Jul 14, 2005 to Oct 20, 2005",summer,Finished Airing,"WOWOW, Kadokawa Shoten, KlockWorx, Happinet Pictures",Kyoto Animation,Light novel,24.0,R - 17+ (violence & profanity),818,981,1299,151440,267888,standard,medium,high
Female,1987-06-18,22.7,8.07,8,71,9,6,14,108,0,1346,7.24,"Action, Drama, Mystery, Supernatural","solving supernatural crimes falls outside, possessing powerful pyrokinetic abilities, though hidden away, local japanese branch, elixir called orbo, supernatural powers —, robin sena transfers, hostile witches —, witches —, robin wants, robin opposes, rogue witches, place within, normal authorities, nonetheless capable, neither numerous, mal rewrite, internal politics, instead handled, inherently evil, human societies, general public, even neutralize, different reasons, criminal means, creating disorder, always existed, also handling, must find, solomon organization, witches, powers, powers, organization, find, solomon, solomon, written, witch, witch, weaken, way, use, training, threat, task, stnj, stnj, seem, putting, particular, odds, navigate, misusing, methods, jurisdiction, italy, finished, dealing, dangerous",TV,26.0,"Jul 3, 2002 to Dec 25, 2002",summer,Finished Airing,"Bandai Visual, Dentsu, Victor Entertainment",Sunrise,Original,25.0,PG-13 - Teens 13 or older,3211,1939,670,45182,122577,long,long,high
Male,,34.5,6.84,15,104,22,3,19,163,1,2054,8.75,"Action, Award Winning, Sci-Fi","odd child edward wong hau pepelu tivrusky iv, jet black pursue criminals throughout space, beautiful con artist faye valentine, tough bounty hunters, maniacal plot continues, bioengineered welsh corgi, spike must choose, jet manages, year 2071, troubled memories, taking care, settlements like, old wounds, newfound family, new societies, mal rewrite, intergalactic outlaws, humble living, growing number, expanded across, drug use, developing bonds, colorful cast, aloof demeanor, spike spiegel, violent past, criminals, bebop crew, spike, spike, spike, past, bebop, written, working, weight, unravel, timeless, theft, surface, ship, rival, revenge, planets, plagued, murder, menace, meanwhile, make, lives, life, joined, hunted, humanity, haunted, goofy, galaxy, filling, ein, earth, duo, disrupted, crime, catch, beneath",TV,26.0,"Apr 3, 1998 to Apr 24, 1999",spring,Finished Airing,"Bandai Visual, Victor Entertainment, Audio Planning U",Sunrise,Original,24.0,R - 17+ (violence & profanity),48,42,86189,1013780,1963589,standard,long,medium
Male,,34.5,6.84,15,104,22,3,19,163,1,2054,8.38,"Action, Sci-Fi","whopping three hundred million woolong price, pursue different leads across alba city, oil tanker suddenly explode, strange disease spreading, often unlucky crew, fairly worthless target, causing mass hysteria, casualties mount due, bounty hunters could, another bounty —, bebop crew springs, another day, supposed perpetrator, scheme involving, reaches much, ragtag team, pharmaceutical company, money problems, mal rewrite, individual investigations, followed closely, bebop, written, witnesses, stake, split, spike, solution, smoke, sight, routine, revealing, realized, plot, placed, mars, lives, life, jet, interrupted, however, head, faye, faye, ein, edward, discover, cover, chasing, blast, action",Movie,1.0,"Sep 1, 2001",,Finished Airing,"Sunrise, Bandai Visual",Bones,Original,115.0,R - 17+ (violence & profanity),210,638,1693,224353,396100,long,short,low
Male,,34.5,6.84,15,104,22,3,19,163,1,2054,7.59,"Action, Comedy, Sci-Fi","kurz weber must secretly protect kaname chidori —, unconsciously holds breakthrough scientific knowledge, covert military institution using state, actions frequently make kaname suspicious, poor social skills lead, superior officer melissa mao, vicious mastermind behind, attract unnecessary attention, combat terrorist operations, sergeants sousuke sagara, ensure kaname, terrorist ambush, kurz, sousuke enrolls, sousuke abandons, complicates sousuke, whispered ""—, teenage girl, specialized team, sensitive mission, organizations pursuing, militaristic upbringing, mal rewrite, kaname, intelligence agencies, high school, earnest attempts, difficult adjustment, closely monitor, civilian life, art technology, melissa, written, task, safety, remotely, recognizing, orders, one, mithril, however, fulfill, duty, despite, considered, command, classmates, assist, assigns, assault, abilities",TV,24.0,"Jan 8, 2002 to Jun 18, 2002",winter,Finished Airing,"Kadokawa Shoten, KlockWorx",Gonzo,Light novel,24.0,R - 17+ (violence & profanity),1640,466,4419,246955,514078,standard,long,medium
Male,,34.5,6.84,15,104,22,3,19,163,1,2054,7.74,"Action, Award Winning, Drama, Romance, Sci-Fi","human beings whose biological traits, art military mobile suits known, space colony heliopolis remains neutral, year cosmic era 0071, great war raging across, military organization composed, young soldiers experience, college friends join, kira take control, mobile suits, advanced beings, university student, unaltered people, ship run, seeking shelter, planet earth, mal rewrite, made colonies, kira yamato, five state, final gundam, earth alliance, deep hatred, rebellious coordinators, coordinators drove, zaft manages, space, heliopolis, colony, war, kira, coordinators, zaft, written, thrown, surviving, strike, steal, set, remain, naturals, naturals, man, make, loss, life, horrors, gundams, galaxy, four, effort, disarray, crew, coordinator, comes, birth, battle, attacks, archangel, altered",TV,50.0,"Oct 5, 2002 to Sep 27, 2003",fall,Finished Airing,"Sotsu, Asatsu DK, Mainichi Broadcasting System, Sony Music Entertainment, Atelier Musa",Sunrise,Original,24.0,R - 17+ (violence & profanity),1208,1429,3677,99438,178914,standard,long,high
Male,,34.5,6.84,15,104,22,3,19,163,1,2054,7.48,"Action, Drama, Sci-Fi, Suspense","angels — colossal malevolent entities, second impact befell mankind, young boy finds, shattered familial bonds, giant machine capable, catastrophic event known, father gendou ikari, third impact, gendou since, father wishes, beings known, year 2015, thrust headlong, teenager shinji, shinji presumes, passed since, mal rewrite, greatest threat, evangelion unit, could affect, humanity forever, angels, mankind, humanity, humanity, written, wiping, wave, wave, triggering, tokyo, time, struggle, separated, select, rest, repair, recovery, plan, pilot, mother, middle, learned, intention, instead, future, forced, fighting, discovers, decade, death, city, caught, called, brought, battle, 3, 01",Movie,1.0,"Mar 15, 1997",,Finished Airing,"TV Tokyo, Toei Animation, Kadokawa Shoten, Movic, Sega, TV Tokyo Music, Audio Tanaka","Gainax, Production I.G, Tatsunoko Production",Original,104.0,R - 17+ (violence & profanity),2075,962,767,150545,271630,long,short,medium
Male,,34.5,6.84,15,104,22,3,19,163,1,2054,7.01,"Comedy, Fantasy, Romance, Ecchi","normal young high school student attending verbena academy, days living peacefully, childhood friend kaede, next door neighbors, demons coexist together, upperclassmen asa, present times, playful friendship, one day, hands dealing, families move, cute primula, tsuchimi rin, door, demons, demons, rin, rin, rin, worlds, unexpectedly, spending, silent, sia, past, opened, nerine, navel, much, met, love, king, king, humans, gods, gods, gods, girls, eroge, encounter, deeply, daughter, daughter, based, apparently, along, affections",TV,24.0,"Jul 8, 2005 to Jan 6, 2006",summer,Finished Airing,"Xebec, Lantis, Kadokawa Shoten, KlockWorx, Memory-Tech",asread.,Visual novel,24.0,R+ - Mild Nudity,4389,912,1465,137860,286193,standard,long,low
Female,1987-12-31,197.2,6.28,16,488,35,18,2,559,283,12349,7.59,"Action, Comedy, Sci-Fi","kurz weber must secretly protect kaname chidori —, unconsciously holds breakthrough scientific knowledge, covert military institution using state, actions frequently make kaname suspicious, poor social skills lead, superior officer melissa mao, vicious mastermind behind, attract unnecessary attention, combat terrorist operations, sergeants sousuke sagara, ensure kaname, terrorist ambush, kurz, sousuke enrolls, sousuke abandons, complicates sousuke, whispered ""—, teenage girl, specialized team, sensitive mission, organizations pursuing, militaristic upbringing, mal rewrite, kaname, intelligence agencies, high school, earnest attempts, difficult adjustment, closely monitor, civilian life, art technology, melissa, written, task, safety, remotely, recognizing, orders, one, mithril, however, fulfill, duty, despite, considered, command, classmates, assist, assigns, assault, abilities",TV,24.0,"Jan 8, 2002 to Jun 18, 2002",winter,Finished Airing,"Kadokawa Shoten, KlockWorx",Gonzo,Light novel,24.0,R - 17+ (violence & profanity),1640,466,4419,246955,514078,standard,long,high
Female,1987-12-31,197.2,6.28,16,488,35,18,2,559,283,12349,7.91,Action,"internal conflicts within mithril threaten, school girl kaname chidori return, powerful arm slave models, overcoming various tumultuous events, inner battles amidst life, independent terrorist organization known, normal high school lives, mercenary sergeant sousuke sagara, antics often drive, new problems begin, lives calm, sousuke face, sousuke continues, kaname attempts, wreak unity, wall )., threatening fights, right choices, mal rewrite, even though, civilian population, mithril, kaname, new, written, worsen, world, whispered, time, support, stake, situation, series, peace, mission, manage, make, however, future, failures, endeavors, efforts, change, betrayals, assimilate, appearance, appear, amalgam, able",TV,13.0,"Jul 14, 2005 to Oct 20, 2005",summer,Finished Airing,"WOWOW, Kadokawa Shoten, KlockWorx, Happinet Pictures",Kyoto Animation,Light novel,24.0,R - 17+ (violence & profanity),818,981,1299,151440,267888,standard,medium,high
Female,1987-12-31,197.2,6.28,16,488,35,18,2,559,283,12349,7.74,"Action, Award Winning, Drama, Romance, Sci-Fi","human beings whose biological traits, art military mobile suits known, space colony heliopolis remains neutral, year cosmic era 0071, great war raging across, military organization composed, young soldiers experience, college friends join, kira take control, mobile suits, advanced beings, university student, unaltered people, ship run, seeking shelter, planet earth, mal rewrite, made colonies, kira yamato, five state, final gundam, earth alliance, deep hatred, rebellious coordinators, coordinators drove, zaft manages, space, heliopolis, colony, war, kira, coordinators, zaft, written, thrown, surviving, strike, steal, set, remain, naturals, naturals, man, make, loss, life, horrors, gundams, galaxy, four, effort, disarray, crew, coordinator, comes, birth, battle, attacks, archangel, altered",TV,50.0,"Oct 5, 2002 to Sep 27, 2003",fall,Finished Airing,"Sotsu, Asatsu DK, Mainichi Broadcasting System, Sony Music Entertainment, Atelier Musa",Sunrise,Original,24.0,R - 17+ (violence & profanity),1208,1429,3677,99438,178914,standard,long,medium
